policy_ind,prior_prob,norm_lik
63,0.003898750109399213,0.00016015374759769388
64,0.003898750109399213,0.00016015374759769388
65,0.003898750109399213,0.00016015374759769388
66,0.003898750109399213,0.00016015374759769388
67,0.003898750109399213,0.00016015374759769388
68,0.003898750109399213,0.00016015374759769388
69,0.003898750109399213,0.00016015374759769388
70,0.003898750109399213,0.00016015374759769388
71,0.003898750109399213,0.00016015374759769388
72,0.003898750109399213,0.00016015374759769388
73,0.003898750109399213,0.00016015374759769388
74,0.003898750109399213,0.00016015374759769388
75,0.003898750109399213,0.00016015374759769388
76,0.003898750109399213,0.00016015374759769388
77,0.003898750109399213,0.00016015374759769388
78,0.003898750109399213,0.00016015374759769388
79,0.003898750109399213,0.00016015374759769388
80,0.003898750109399213,0.00016015374759769388
81,0.003898750109399213,0.00016015374759769388
82,0.003898750109399213,0.00016015374759769388
83,0.003898750109399213,0.00016015374759769388
84,0.003898750109399213,0.00016015374759769388
85,0.003898750109399213,0.00016015374759769388
86,0.003898750109399213,0.00016015374759769388
87,0.003898750109399213,0.00016015374759769388
88,0.003898750109399213,0.00016015374759769388
89,0.003898750109399213,0.00016015374759769388
90,0.003898750109399213,0.00016015374759769388
91,0.003898750109399213,0.00016015374759769388
92,0.003898750109399213,0.00016015374759769388
93,0.003898750109399213,0.00016015374759769388
94,0.003898750109399213,0.00016015374759769388
95,0.003898750109399213,0.00016015374759769388
96,0.003898750109399213,0.00016015374759769388
97,0.003898750109399213,0.00016015374759769388
98,0.003898750109399213,0.00016015374759769388
99,0.003898750109399213,0.00016015374759769388
100,0.003898750109399213,0.00016015374759769388
101,0.003898750109399213,0.00016015374759769388
102,0.003898750109399213,0.00016015374759769388
103,0.003898750109399213,0.00016015374759769388
104,0.003898750109399213,0.00016015374759769388
105,0.003898750109399213,0.00016015374759769388
106,0.003898750109399213,0.00016015374759769388
107,0.003898750109399213,0.00016015374759769388
108,0.003898750109399213,0.00016015374759769388
109,0.003898750109399213,0.00016015374759769388
110,0.003898750109399213,0.00016015374759769388
111,0.003898750109399213,0.00016015374759769388
112,0.003898750109399213,0.00016015374759769388
113,0.003898750109399213,0.00016015374759769388
114,0.003898750109399213,0.00016015374759769388
115,0.003898750109399213,0.00016015374759769388
116,0.003898750109399213,0.00016015374759769388
117,0.003898750109399213,0.00016015374759769388
118,0.003898750109399213,0.00016015374759769388
119,0.003898750109399213,0.00016015374759769388
120,0.003898750109399213,0.00016015374759769388
121,0.003898750109399213,0.00016015374759769388
122,0.003898750109399213,0.00016015374759769388
123,0.003898750109399213,0.00016015374759769388
124,0.003898750109399213,0.00016015374759769388
125,0.003898750109399213,0.00016015374759769388
126,0.003898750109399213,0.00016015374759769388
127,0.003898750109399213,0.00016015374759769388
128,0.003898750109399213,0.00016015374759769388
129,0.003898750109399213,0.00016015374759769388
130,0.003898750109399213,0.00016015374759769388
131,0.003898750109399213,0.00016015374759769388
132,0.003898750109399213,0.00016015374759769388
133,0.003898750109399213,0.00016015374759769388
134,0.003898750109399213,0.00016015374759769388
135,0.003898750109399213,0.00016015374759769388
136,0.003898750109399213,0.00016015374759769388
137,0.003898750109399213,0.00016015374759769388
138,0.003898750109399213,0.00016015374759769388
139,0.003898750109399213,0.00016015374759769388
140,0.003898750109399213,0.00016015374759769388
141,0.003898750109399213,0.00016015374759769388
142,0.003898750109399213,0.00016015374759769388
143,0.003898750109399213,0.00016015374759769388
144,0.003898750109399213,0.00016015374759769388
145,0.003898750109399213,0.00016015374759769388
146,0.003898750109399213,0.00016015374759769388
147,0.003898750109399213,0.00016015374759769388
148,0.003898750109399213,0.00016015374759769388
149,0.003898750109399213,0.00016015374759769388
150,0.003898750109399213,0.00016015374759769388
151,0.003898750109399213,0.00016015374759769388
152,0.003898750109399213,0.00016015374759769388
153,0.003898750109399213,0.00016015374759769388
154,0.003898750109399213,0.00016015374759769388
155,0.003898750109399213,0.00016015374759769388
156,0.003898750109399213,0.00016015374759769388
157,0.003898750109399213,0.00016015374759769388
158,0.003898750109399213,0.00016015374759769388
159,0.003898750109399213,0.00016015374759769388
160,0.003898750109399213,0.00016015374759769388
161,0.003898750109399213,0.00016015374759769388
162,0.003898750109399213,0.00016015374759769388
163,0.003898750109399213,0.00016015374759769388
164,0.003898750109399213,0.00016015374759769388
165,0.003898750109399213,0.00016015374759769388
166,0.003898750109399213,0.00016015374759769388
167,0.003898750109399213,0.00016015374759769388
168,0.003898750109399213,0.00016015374759769388
169,0.003898750109399213,0.00016015374759769388
170,0.003898750109399213,0.00016015374759769388
171,0.003898750109399213,0.00016015374759769388
172,0.003898750109399213,0.00016015374759769388
173,0.003898750109399213,0.00016015374759769388
174,0.003898750109399213,0.00016015374759769388
175,0.003898750109399213,0.00016015374759769388
176,0.004212214914593795,0.15999359385009604
177,0.003898750109399213,0.00016015374759769388
178,0.003898750109399213,0.00016015374759769388
179,0.003898750109399213,0.00016015374759769388
180,0.003898750109399213,0.00016015374759769388
181,0.003898750109399213,0.00016015374759769388
182,0.003898750109399213,0.00016015374759769388
183,0.003898750109399213,0.00016015374759769388
184,0.003898750109399213,0.00016015374759769388
185,0.003898750109399213,0.00016015374759769388
186,0.003898750109399213,0.00016015374759769388
187,0.003898750109399213,0.00016015374759769388
188,0.004133848695935165,0.15999359385009604
189,0.003898750109399213,0.00016015374759769388
190,0.003898750109399213,0.00016015374759769388
191,0.004094665590738199,0.15999359385009604
192,0.003898750109399213,0.00016015374759769388
193,0.003898750109399213,0.00016015374759769388
194,0.003898750109399213,0.00016015374759769388
195,0.003898750109399213,0.00016015374759769388
196,0.003898750109399213,0.00016015374759769388
197,0.003898750109399213,0.00016015374759769388
198,0.003898750109399213,0.00016015374759769388
199,0.003898750109399213,0.00016015374759769388
200,0.003898750109399213,0.00016015374759769388
201,0.003898750109399213,0.00016015374759769388
202,0.003898750109399213,0.00016015374759769388
203,0.003898750109399213,0.00016015374759769388
204,0.003898750109399213,0.00016015374759769388
205,0.003898750109399213,0.00016015374759769388
206,0.003898750109399213,0.00016015374759769388
207,0.003898750109399213,0.00016015374759769388
208,0.003898750109399213,0.00016015374759769388
209,0.003898750109399213,0.00016015374759769388
210,0.003898750109399213,0.00016015374759769388
211,0.003898750109399213,0.00016015374759769388
212,0.003898750109399213,0.00016015374759769388
213,0.003898750109399213,0.00016015374759769388
214,0.003898750109399213,0.00016015374759769388
215,0.003898750109399213,0.00016015374759769388
216,0.003898750109399213,0.00016015374759769388
217,0.003898750109399213,0.00016015374759769388
218,0.003898750109399213,0.00016015374759769388
219,0.003898750109399213,0.00016015374759769388
220,0.003898750109399213,0.00016015374759769388
221,0.003898750109399213,0.00016015374759769388
222,0.003898750109399213,0.00016015374759769388
223,0.003898750109399213,0.00016015374759769388
224,0.003898750109399213,0.00016015374759769388
225,0.003898750109399213,0.00016015374759769388
226,0.003898750109399213,0.00016015374759769388
227,0.003898750109399213,0.00016015374759769388
228,0.003898750109399213,0.00016015374759769388
229,0.003898750109399213,0.00016015374759769388
230,0.003898750109399213,0.00016015374759769388
231,0.003898750109399213,0.00016015374759769388
232,0.003898750109399213,0.00016015374759769388
233,0.003898750109399213,0.00016015374759769388
234,0.003898750109399213,0.00016015374759769388
235,0.003898750109399213,0.00016015374759769388
236,0.004368947382894551,0.15999359385009604
237,0.003898750109399213,0.00016015374759769388
238,0.003898750109399213,0.00016015374759769388
239,0.004173031803912895,0.15999359385009604
240,0.003898750109399213,0.00016015374759769388
241,0.003898750109399213,0.00016015374759769388
242,0.003898750109399213,0.00016015374759769388
243,0.003898750109399213,0.00016015374759769388
244,0.003898750109399213,0.00016015374759769388
245,0.003898750109399213,0.00016015374759769388
246,0.003898750109399213,0.00016015374759769388
247,0.003898750109399213,0.00016015374759769388
248,0.003898750109399213,0.00016015374759769388
249,0.003898750109399213,0.00016015374759769388
250,0.003898750109399213,0.00016015374759769388
251,0.004329764262121661,0.15999359385009604
252,0.003898750109399213,0.00016015374759769388
253,0.003898750109399213,0.00016015374759769388
254,0.003898750109399213,0.00016015374759769388
255,0.003898750109399213,0.00016015374759769388
256,0.003898750109399213,0.00016015374759769388
